Tstart (s),Counts/s,Cumulative Sum
72.46112485585427,4250.0,7036796.875
72.52512892126991,4187.5,7040984.375
72.58913298668556,4234.375,7045218.75
72.6531370521012,4500.0,7049718.75
72.71714111751686,3640.625,7053359.375
72.7811451829325,4031.25,7057390.625
72.84514924834815,3906.25,7061296.875
72.9091533137638,4312.5,7065609.375
72.97315737917944,4187.5,7069796.875
73.03716144459509,4375.0,7074171.875
73.10116551001073,4390.625,7078562.5
73.16516957542639,4078.125,7082640.625
73.22917364084203,4406.25,7087046.875
73.29317770625768,3843.75,7090890.625
73.35718177167332,4437.5,7095328.125
73.42118583708897,4546.875,7099875.0
73.48518990250462,4296.875,7104171.875
73.54919396792027,3953.125,7108125.0
73.61319803333592,3921.875,7112046.875
73.67720209875156,4390.625,7116437.5
73.74120616416721,4375.0,7120812.5
73.80521022958285,4265.625,7125078.125
73.8692142949985,4171.875,7129250.0
73.93321836041414,4562.5,7133812.5
73.9972224258298,4281.25,7138093.75
74.06122649124545,4093.75,7142187.5
74.1252305566611,3781.25,7145968.75
74.18923462207674,4000.0,7149968.75
74.25323868749238,4328.125,7154296.875
74.31724275290803,3625.0,7157921.875
74.38124681832367,4078.125,7162000.0
74.44525088373933,4203.125,7166203.125
74.50925494915498,4562.5,7170765.625
74.57325901457062,3671.875,7174437.5
74.63726307998627,4546.875,7178984.375
74.70126714540191,4015.625,7183000.0
74.76527121081756,4109.375,7187109.375
74.82927527623322,4468.75,7191578.125
74.89327934164886,4156.25,7195734.375
74.95728340706451,4312.5,7200046.875
75.02128747248015,4406.25,7204453.125
75.0852915378958,4421.875,7208875.0
75.14929560331144,3921.875,7212796.875
75.21329966872709,4890.625,7217687.5
75.27730373414275,4046.875,7221734.375
75.3413077995584,4328.125,7226062.5
75.40531186497404,4812.5,7230875.0
75.46931593038968,3859.375,7234734.375
75.53331999580533,4390.625,7239125.0
75.59732406122097,4437.5,7243562.5
75.66132812663663,4218.75,7247781.25
75.72533219205228,4515.625,7252296.875
75.78933625746792,4625.0,7256921.875
75.85334032288357,4093.75,7261015.625
75.91734438829921,4218.75,7265234.375
75.98134845371486,4125.0,7269359.375
76.0453525191305,4234.375,7273593.75
76.10935658454616,4015.625,7277609.375
76.17336064996181,4375.0,7281984.375
76.23736471537745,4406.25,7286390.625
76.3013687807931,3796.875,7290187.5
76.36537284620874,3859.375,7294046.875
76.42937691162439,4390.625,7298437.5
76.49338097704005,4437.5,7302875.0
76.55738504245569,4687.5,7307562.5
76.62138910787134,4546.875,7312109.375
76.68539317328698,4468.75,7316578.125
76.74939723870263,4343.75,7320921.875
76.81340130411827,4187.5,7325109.375
76.87740536953392,4609.375,7329718.75
76.94140943494958,3656.25,7333375.0
77.00541350036522,3953.125,7337328.125
77.06941756578087,4046.875,7341375.0
77.13342163119651,5046.875,7346421.875
77.19742569661216,4828.125,7351250.0
77.2614297620278,4062.5,7355312.5
77.32543382744345,4765.625,7360078.125
77.3894378928591,4546.875,7364625.0
77.45344195827475,4046.875,7368671.875
77.5174460236904,4484.375,7373156.25
77.58145008910604,3968.75,7377125.0
77.64545415452169,4625.0,7381750.0
77.70945821993733,4218.75,7385968.75
77.77346228535299,4234.375,7390203.125
77.83746635076864,3968.75,7394171.875
77.90147041618428,4265.625,7398437.5
77.96547448159993,4593.75,7403031.25
78.02947854701557,4343.75,7407375.0
78.09348261243122,4281.25,7411656.25
78.15748667784686,4265.625,7415921.875
78.22149074326252,4109.375,7420031.25
78.28549480867817,3921.875,7423953.125
78.34949887409381,4406.25,7428359.375
78.41350293950946,4312.5,7432671.875
78.4775070049251,4828.125,7437500.0
78.54151107034075,4062.5,7441562.5
78.6055151357564,4234.375,7445796.875
78.66951920117205,4781.25,7450578.125
78.7335232665877,4421.875,7455000.0
78.79752733200334,4250.0,7459250.0
78.86153139741899,4296.875,7463546.875
78.92553546283463,4625.0,7468171.875
78.98953952825028,4015.625,7472187.5
79.05354359366594,3937.5,7476125.0
79.11754765908158,3921.875,7480046.875
79.18155172449723,4250.0,7484296.875
79.24555578991287,3921.875,7488218.75
79.30955985532852,4265.625,7492484.375
79.37356392074416,4453.125,7496937.5
79.43756798615982,4250.0,7501187.5
79.50157205157547,4875.0,7506062.5
79.56557611699111,3796.875,7509859.375
79.62958018240676,4562.5,7514421.875
79.6935842478224,4234.375,7518656.25
79.75758831323805,4453.125,7523109.375
79.82159237865369,4187.5,7527296.875
79.88559644406935,4609.375,7531906.25
79.949600509485,4218.75,7536125.0
